PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,CARRIER,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,YEAR,MONTH
2200.00,1322.00,WN,Southwest Airlines Co.,WN,14312,PVR,11292,DEN,2023,2
2201.00,235.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,13303,MIA,12073,HAV,2023,3
2201.00,911.00,B6,JetBlue Airways,B6,12892,LAX,14832,SJD,2023,1
2205.00,936.00,YV,Mesa Airlines Inc.,YV,16304,ZIH,12266,IAH,2023,1
2206.00,1280.00,UA,United Air Lines Inc.,UA,16271,YYZ,12266,IAH,2023,2
2206.00,7137.00,DL,Delta Air Lines Inc.,DL,14309,PVG,11433,DTW,2023,1
2215.00,1222.00,UA,United Air Lines Inc.,UA,14153,PLS,12264,IAD,2023,2
2216.00,1315.00,OO,SkyWest Airlines Inc.,OO,11292,DEN,16271,YYZ,2023,3
2217.00,359.00,OH,PSA Airlines Inc.,OH,11278,DCA,16271,YYZ,2023,2
2218.00,4389.00,HA,Hawaiian Airlines Inc.,HA,12173,HNL,10244,AKL,2023,3
2220.00,1857.00,UA,United Air Lines Inc.,UA,12264,IAD,12010,GUA,2023,2
2225.00,3283.00,B6,JetBlue Airways,B6,12966,LGW,10721,BOS,2023,2
2227.00,1436.00,F9,Frontier Airlines Inc.,F9,10397,ATL,14293,PUJ,2023,3
2228.00,359.00,OH,PSA Airlines Inc.,OH,16271,YYZ,11278,DCA,2023,2
2228.00,748.00,YV,Mesa Airlines Inc.,YV,15584,VER,12266,IAH,2023,1
2228.00,1322.00,F9,Frontier Airlines Inc.,F9,11292,DEN,14312,PVR,2023,3
2231.00,2194.00,UA,United Air Lines Inc.,UA,12892,LAX,12010,GUA,2023,1
2232.00,911.00,B6,JetBlue Airways,B6,14832,SJD,12892,LAX,2023,2
2232.00,1523.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,14100,PHL,2023,1
2235.00,333.00,B6,JetBlue Airways,B6,13605,NAS,13204,MCO,2023,3
2236.00,1322.00,F9,Frontier Airlines Inc.,F9,14312,PVR,11292,DEN,2023,2
2240.00,359.00,OH,PSA Airlines Inc.,OH,11278,DCA,16271,YYZ,2023,1
2241.00,931.00,AA,American Airlines Inc.,AA,11298,DFW,13370,MLM,2023,2
2241.00,1250.00,DL,Delta Air Lines Inc.,DL,10721,BOS,13605,NAS,2023,1
2243.00,348.00,YX,Republic Airline,YX,16271,YYZ,11618,EWR,2023,2
2244.00,5442.00,UA,United Air Lines Inc.,UA,12264,IAD,13043,LOS,2023,3
2246.00,1513.00,AA,American Airlines Inc.,AA,11298,DFW,16217,YUL,2023,2
2249.00,1404.00,B6,JetBlue Airways,B6,13218,MDE,11697,FLL,2023,2
2250.00,1221.00,MQ,Envoy Air,MQ,13303,MIA,10444,AXA,2023,2
2253.00,1322.00,F9,Frontier Airlines Inc.,F9,14312,PVR,11292,DEN,2023,1
2254.00,3265.00,AA,American Airlines Inc.,AA,10721,BOS,12972,LHR,2023,1
2257.00,1250.00,DL,Delta Air Lines Inc.,DL,13605,NAS,10721,BOS,2023,1
2258.00,1764.00,F9,Frontier Airlines Inc.,F9,11042,CLE,14293,PUJ,2023,3
2259.00,1009.00,F9,Frontier Airlines Inc.,F9,14739,SDQ,13204,MCO,2023,2
2259.00,3265.00,AA,American Airlines Inc.,AA,12972,LHR,10721,BOS,2023,1
2262.00,1250.00,DL,Delta Air Lines Inc.,DL,10721,BOS,13605,NAS,2023,2
2264.00,728.00,UA,United Air Lines Inc.,UA,12266,IAH,10638,BJX,2023,2
2264.00,783.00,YV,Mesa Airlines Inc.,YV,13370,MLM,12266,IAH,2023,1
2265.00,1523.00,NK,Spirit Air Lines,NK,14100,PHL,14293,PUJ,2023,2
2266.00,1404.00,B6,JetBlue Airways,B6,13218,MDE,11697,FLL,2023,3
2266.00,1523.00,NK,Spirit Air Lines,NK,14293,PUJ,14100,PHL,2023,1
2269.00,1045.00,AS,Alaska Airlines Inc.,AS,12892,LAX,13594,MZT,2023,3
2269.00,1857.00,UA,United Air Lines Inc.,UA,12264,IAD,12010,GUA,2023,3
2273.00,4153.00,AA,American Airlines Inc.,AA,10920,CDG,13930,ORD,2023,1
2275.00,530.00,OO,SkyWest Airlines Inc.,OO,11433,DTW,16217,YUL,2023,1
2276.00,3872.00,AA,American Airlines Inc.,AA,12972,LHR,14492,RDU,2023,1
2281.00,1221.00,MQ,Envoy Air,MQ,13303,MIA,10444,AXA,2023,3
2283.00,911.00,B6,JetBlue Airways,B6,12892,LAX,14832,SJD,2023,2
2289.00,678.00,OO,SkyWest Airlines Inc.,OO,13487,MSP,16271,YYZ,2023,2
2292.00,1045.00,AS,Alaska Airlines Inc.,AS,12892,LAX,13594,MZT,2023,2
2292.00,1693.00,DL,Delta Air Lines Inc.,DL,10721,BOS,13180,MBJ,2023,1
2300.00,1045.00,AS,Alaska Airlines Inc.,AS,13594,MZT,12892,LAX,2023,2
2301.00,1219.00,AS,Alaska Airlines Inc.,AS,14831,SJC,14832,SJD,2023,2
2301.00,1980.00,AS,Alaska Airlines Inc.,AS,14057,PDX,14312,PVR,2023,2
2302.00,1877.00,UA,United Air Lines Inc.,UA,10411,AUA,12264,IAD,2023,2
2304.00,848.00,GCA,"Global Crossing Airlines, Inc.",GCA,13303,MIA,14739,SDQ,2023,1
2311.00,5722.00,DL,Delta Air Lines Inc.,DL,14309,PVG,14747,SEA,2023,3
2315.00,888.00,AA,American Airlines Inc.,AA,10423,AUS,14832,SJD,2023,2
2316.00,888.00,AA,American Airlines Inc.,AA,10423,AUS,14832,SJD,2023,1
2318.00,333.00,B6,JetBlue Airways,B6,13204,MCO,13605,NAS,2023,3
2318.00,411.00,UA,United Air Lines Inc.,UA,12266,IAH,13514,MTY,2023,2
2319.00,692.00,AS,Alaska Airlines Inc.,AS,13095,LTO,12892,LAX,2023,1
2319.00,2408.00,DL,Delta Air Lines Inc.,DL,12478,JFK,14832,SJD,2023,1
2320.00,4156.00,DL,Delta Air Lines Inc.,DL,11193,CVG,10920,CDG,2023,3
2329.00,808.00,AA,American Airlines Inc.,AA,14312,PVR,10423,AUS,2023,3
2330.00,1064.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,13204,MCO,2023,1
2332.00,1770.00,B6,JetBlue Airways,B6,10312,ANU,12478,JFK,2023,1
2334.00,1322.00,F9,Frontier Airlines Inc.,F9,14312,PVR,11292,DEN,2023,3
2334.00,2078.00,DL,Delta Air Lines Inc.,DL,14312,PVR,14747,SEA,2023,2
2335.00,3830.00,DL,Delta Air Lines Inc.,DL,12478,JFK,16782,DSS,2023,1
2337.00,4093.00,DL,Delta Air Lines Inc.,DL,11651,FCO,10721,BOS,2023,3
2342.00,3452.00,B6,JetBlue Airways,B6,12972,LHR,12478,JFK,2023,2
2343.00,3255.00,DL,Delta Air Lines Inc.,DL,12478,JFK,11488,EDI,2023,2
2344.00,1965.00,WN,Southwest Airlines Co.,WN,14293,PUJ,13232,MDW,2023,3
2345.00,1121.00,NK,Spirit Air Lines,NK,13204,MCO,12010,GUA,2023,1
2345.00,1815.00,DL,Delta Air Lines Inc.,DL,14832,SJD,14747,SEA,2023,2
2350.00,716.00,B6,JetBlue Airways,B6,13204,MCO,13180,MBJ,2023,1
2355.00,678.00,OO,SkyWest Airlines Inc.,OO,16271,YYZ,13487,MSP,2023,2
2357.00,339.00,AA,American Airlines Inc.,AA,13303,MIA,11075,CMW,2023,2
2361.00,1661.00,DL,Delta Air Lines Inc.,DL,16271,YYZ,14869,SLC,2023,1
2368.00,348.00,YX,Republic Airline,YX,16271,YYZ,11618,EWR,2023,3
2369.00,1515.00,NK,Spirit Air Lines,NK,10448,AXM,11697,FLL,2023,1
2370.00,756.00,AA,American Airlines Inc.,AA,11298,DFW,11301,DGO,2023,3
2370.00,1522.00,B6,JetBlue Airways,B6,12478,JFK,14012,PAP,2023,2
2370.00,3283.00,B6,JetBlue Airways,B6,12966,LGW,10721,BOS,2023,1
2372.00,2310.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,14293,PUJ,13487,MSP,2023,1
2384.00,3255.00,DL,Delta Air Lines Inc.,DL,11488,EDI,12478,JFK,2023,2
2385.00,1222.00,UA,United Air Lines Inc.,UA,14153,PLS,12264,IAD,2023,1
2387.00,530.00,OO,SkyWest Airlines Inc.,OO,16217,YUL,11433,DTW,2023,3
2388.00,366.00,YX,Republic Airline,YX,16271,YYZ,12478,JFK,2023,1
2390.00,3736.00,AA,American Airlines Inc.,AA,14100,PHL,10292,AMS,2023,2
2393.00,473.00,WN,Southwest Airlines Co.,WN,11697,FLL,11868,GCM,2023,2
2394.00,2078.00,DL,Delta Air Lines Inc.,DL,14747,SEA,14312,PVR,2023,2
2397.00,4091.00,UA,United Air Lines Inc.,UA,12026,GVA,12264,IAD,2023,1
2403.00,2408.00,DL,Delta Air Lines Inc.,DL,14832,SJD,12478,JFK,2023,2
2404.00,1980.00,AS,Alaska Airlines Inc.,AS,14312,PVR,14057,PDX,2023,2
2408.00,2408.00,DL,Delta Air Lines Inc.,DL,12478,JFK,14832,SJD,2023,2
2414.00,1513.00,AA,American Airlines Inc.,AA,16217,YUL,11298,DFW,2023,2
2415.00,7137.00,DL,Delta Air Lines Inc.,DL,14309,PVG,11433,DTW,2023,3
2418.00,4786.00,AA,American Airlines Inc.,AA,11915,GIG,12478,JFK,2023,2
2419.00,436.00,MQ,Envoy Air,MQ,16271,YYZ,13930,ORD,2023,1
2421.00,1221.00,MQ,Envoy Air,MQ,10444,AXA,13303,MIA,2023,1
2422.00,473.00,WN,Southwest Airlines Co.,WN,11868,GCM,11697,FLL,2023,2
2423.00,2310.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,13487,MSP,14293,PUJ,2023,1
2423.00,2405.00,DL,Delta Air Lines Inc.,DL,13487,MSP,12990,LIR,2023,2
2423.00,4015.00,DL,Delta Air Lines Inc.,DL,13487,MSP,12972,LHR,2023,2
2424.00,339.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,11075,CMW,13303,MIA,2023,1
2428.00,1045.00,AS,Alaska Airlines Inc.,AS,13594,MZT,12892,LAX,2023,3
2428.00,5965.00,UA,United Air Lines Inc.,UA,12264,IAD,10287,AMM,2023,1
2438.00,5844.00,DL,Delta Air Lines Inc.,DL,10397,ATL,13043,LOS,2023,2
2439.00,427.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,12180,HOG,13303,MIA,2023,1
2440.00,491.00,AA,American Airlines Inc.,AA,13303,MIA,14722,SCU,2023,3
2441.00,1693.00,DL,Delta Air Lines Inc.,DL,10721,BOS,13180,MBJ,2023,3
2443.00,530.00,9E,Endeavor Air Inc.,9E,16217,YUL,11433,DTW,2023,3
2447.00,1693.00,DL,Delta Air Lines Inc.,DL,13180,MBJ,10721,BOS,2023,3
2447.00,7063.00,UA,United Air Lines Inc.,UA,10696,BNE,14771,SFO,2023,3
2449.00,756.00,AA,American Airlines Inc.,AA,11301,DGO,11298,DFW,2023,3
2449.00,1085.00,DL,Delta Air Lines Inc.,DL,13514,MTY,10397,ATL,2023,2
2450.00,3265.00,UA,United Air Lines Inc.,UA,10721,BOS,12972,LHR,2023,1
2454.00,635.00,UA,United Air Lines Inc.,UA,12266,IAH,14879,SLP,2023,3
2455.00,579.00,WN,Southwest Airlines Co.,WN,11697,FLL,14153,PLS,2023,2
2460.00,4462.00,AA,American Airlines Inc.,AA,13532,MVD,13303,MIA,2023,2
2461.00,1806.00,B6,JetBlue Airways,B6,11697,FLL,15455,UIO,2023,1
2465.00,359.00,OH,PSA Airlines Inc.,OH,16271,YYZ,11278,DCA,2023,3
2468.00,716.00,B6,JetBlue Airways,B6,13204,MCO,13180,MBJ,2023,2
2470.00,1280.00,UA,United Air Lines Inc.,UA,12266,IAH,16271,YYZ,2023,2
2473.00,1864.00,UA,United Air Lines Inc.,UA,12264,IAD,13252,MEX,2023,2
2474.00,579.00,WN,Southwest Airlines Co.,WN,14153,PLS,11697,FLL,2023,2
2475.00,1037.00,AA,American Airlines Inc.,AA,14107,PHX,11874,GDL,2023,3
2475.00,4053.00,DL,Delta Air Lines Inc.,DL,14492,RDU,10920,CDG,2023,1
2478.00,7923.00,UA,United Air Lines Inc.,UA,12264,IAD,11124,CPT,2023,2
2483.00,1064.00,F9,Frontier Airlines Inc.,F9,13204,MCO,14293,PUJ,2023,3
2483.00,1289.00,F9,Frontier Airlines Inc.,F9,12889,LAS,11874,GDL,2023,1
2486.00,3830.00,DL,Delta Air Lines Inc.,DL,16782,DSS,12478,JFK,2023,1
2489.00,1513.00,AA,American Airlines Inc.,AA,16217,YUL,11298,DFW,2023,1
2494.00,1106.00,NK,Spirit Air Lines,NK,12266,IAH,14681,SAP,2023,3
2495.00,1708.00,AS,Alaska Airlines Inc.,AS,14832,SJD,14057,PDX,2023,1
2495.00,5584.00,UA,United Air Lines Inc.,UA,10920,CDG,14771,SFO,2023,2
2498.00,524.00,MQ,Envoy Air,MQ,13514,MTY,11298,DFW,2023,1
2498.00,692.00,AS,Alaska Airlines Inc.,AS,12892,LAX,13095,LTO,2023,1
2501.00,2405.00,DL,Delta Air Lines Inc.,DL,12990,LIR,13487,MSP,2023,2
2506.00,550.00,B6,JetBlue Airways,B6,15304,TPA,11032,CUN,2023,1
2508.00,5442.00,UA,United Air Lines Inc.,UA,12264,IAD,13043,LOS,2023,1
2509.00,651.00,NK,Spirit Air Lines,NK,13495,MSY,11032,CUN,2023,3
2510.00,5965.00,UA,United Air Lines Inc.,UA,12264,IAD,10287,AMM,2023,2
2511.00,436.00,MQ,Envoy Air,MQ,13930,ORD,16271,YYZ,2023,1
2511.00,4188.00,UA,United Air Lines Inc.,UA,14771,SFO,14228,PPT,2023,1
2513.00,817.00,WN,Southwest Airlines Co.,WN,11244,CZM,12191,HOU,2023,2
2519.00,7063.00,UA,United Air Lines Inc.,UA,14771,SFO,10696,BNE,2023,3
2520.00,720.00,DL,Delta Air Lines Inc.,DL,16257,YYC,14869,SLC,2023,1
2525.00,1106.00,NK,Spirit Air Lines,NK,14681,SAP,12266,IAH,2023,3
2528.00,716.00,NK,Spirit Air Lines,NK,13180,MBJ,13204,MCO,2023,3
2530.00,1045.00,AS,Alaska Airlines Inc.,AS,12892,LAX,13594,MZT,2023,1
2532.00,1708.00,AS,Alaska Airlines Inc.,AS,14832,SJD,14057,PDX,2023,2
2533.00,1094.00,UA,United Air Lines Inc.,UA,12266,IAH,14637,RTB,2023,1
2533.00,3265.00,UA,United Air Lines Inc.,UA,12972,LHR,10721,BOS,2023,1
2534.00,1064.00,F9,Frontier Airlines Inc.,F9,14293,PUJ,13204,MCO,2023,3
2537.00,1857.00,UA,United Air Lines Inc.,UA,12264,IAD,12010,GUA,2023,1
2538.00,1222.00,UA,United Air Lines Inc.,UA,12264,IAD,14153,PLS,2023,3
2540.00,5442.00,UA,United Air Lines Inc.,UA,13043,LOS,12264,IAD,2023,3
2543.00,720.00,B6,JetBlue Airways,B6,11697,FLL,14012,PAP,2023,2
2543.00,1085.00,DL,Delta Air Lines Inc.,DL,10397,ATL,13514,MTY,2023,2
2543.00,1708.00,AS,Alaska Airlines Inc.,AS,14057,PDX,14832,SJD,2023,1
2544.00,852.00,B6,JetBlue Airways,B6,11697,FLL,14739,SDQ,2023,2
2546.00,678.00,OO,SkyWest Airlines Inc.,OO,16271,YYZ,13487,MSP,2023,1
2546.00,5442.00,UA,United Air Lines Inc.,UA,13043,LOS,12264,IAD,2023,2
2554.00,112.00,MQ,Envoy Air,MQ,13303,MIA,11731,FPO,2023,2
2554.00,1877.00,UA,United Air Lines Inc.,UA,12264,IAD,10411,AUA,2023,2
2555.00,7923.00,UA,United Air Lines Inc.,UA,11124,CPT,12264,IAD,2023,2
2557.00,2438.00,AA,American Airlines Inc.,AA,11298,DFW,10711,BOG,2023,2
2560.00,931.00,AA,American Airlines Inc.,AA,11298,DFW,13370,MLM,2023,3
2561.00,651.00,NK,Spirit Air Lines,NK,11032,CUN,13495,MSY,2023,3
2563.00,205.00,MQ,Envoy Air,MQ,13303,MIA,13289,MHH,2023,1
2563.00,1341.00,F9,Frontier Airlines Inc.,F9,13198,MCI,11032,CUN,2023,2
2566.00,1708.00,AS,Alaska Airlines Inc.,AS,14057,PDX,14832,SJD,2023,2
2569.00,1250.00,DL,Delta Air Lines Inc.,DL,10721,BOS,13605,NAS,2023,3
2570.00,2407.00,AS,Alaska Airlines Inc.,AS,11032,CUN,14771,SFO,2023,3
2572.00,2319.00,UA,United Air Lines Inc.,UA,14677,SAL,12892,LAX,2023,3
2573.00,1121.00,NK,Spirit Air Lines,NK,12010,GUA,13204,MCO,2023,1
2573.00,3452.00,B6,JetBlue Airways,B6,12972,LHR,12478,JFK,2023,1
2574.00,678.00,OO,SkyWest Airlines Inc.,OO,13487,MSP,16271,YYZ,2023,1
2574.00,1085.00,DL,Delta Air Lines Inc.,DL,10397,ATL,13514,MTY,2023,1
2580.00,1009.00,F9,Frontier Airlines Inc.,F9,13204,MCO,14739,SDQ,2023,1
2580.00,1857.00,UA,United Air Lines Inc.,UA,12010,GUA,12264,IAD,2023,1
2581.00,797.00,DL,Delta Air Lines Inc.,DL,16229,YVR,14869,SLC,2023,2
2582.00,716.00,B6,JetBlue Airways,B6,13180,MBJ,13204,MCO,2023,2
2582.00,1106.00,NK,Spirit Air Lines,NK,12266,IAH,14681,SAP,2023,1
2582.00,1221.00,MQ,Envoy Air,MQ,13303,MIA,10444,AXA,2023,1
2583.00,2319.00,UA,United Air Lines Inc.,UA,14677,SAL,12892,LAX,2023,2
2583.00,5904.00,UA,United Air Lines Inc.,UA,12264,IAD,15258,TLV,2023,2
2589.00,203.00,AA,American Airlines Inc.,AA,15627,VRA,13303,MIA,2023,2
2589.00,1341.00,F9,Frontier Airlines Inc.,F9,13198,MCI,11032,CUN,2023,1
2589.00,7815.00,UA,United Air Lines Inc.,UA,11618,EWR,11124,CPT,2023,1
2593.00,1180.00,DL,Delta Air Lines Inc.,DL,10397,ATL,12693,KIN,2023,2
2594.00,5584.00,UA,United Air Lines Inc.,UA,14771,SFO,10920,CDG,2023,2
2595.00,1341.00,F9,Frontier Airlines Inc.,F9,11032,CUN,13198,MCI,2023,2
2596.00,2408.00,DL,Delta Air Lines Inc.,DL,14832,SJD,12478,JFK,2023,1
2597.00,427.00,AA,American Airlines Inc.,AA,13303,MIA,12180,HOG,2023,1
2597.00,1522.00,B6,JetBlue Airways,B6,10711,BOG,11697,FLL,2023,2
2598.00,1106.00,NK,Spirit Air Lines,NK,14681,SAP,12266,IAH,2023,1
2599.00,2319.00,DL,Delta Air Lines Inc.,DL,12892,LAX,14677,SAL,2023,2
2604.00,1515.00,AA,American Airlines Inc.,AA,13303,MIA,15052,SVD,2023,3
2606.00,1046.00,AA,American Airlines Inc.,AA,10521,BDA,13303,MIA,2023,2
2608.00,1219.00,AS,Alaska Airlines Inc.,AS,14831,SJC,14832,SJD,2023,1
2614.00,228.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",09Q,14924,SNU,13303,MIA,2023,1
2615.00,5296.00,UA,United Air Lines Inc.,UA,12264,IAD,10150,ACC,2023,2
2618.00,3729.00,AA,American Airlines Inc.,AA,10920,CDG,14100,PHL,2023,2
2618.00,4755.00,DL,Delta Air Lines Inc.,DL,13560,MXP,10397,ATL,2023,3
2621.00,817.00,WN,Southwest Airlines Co.,WN,12191,HOU,11244,CZM,2023,2
2621.00,956.00,AA,American Airlines Inc.,AA,10521,BDA,11057,CLT,2023,2
2621.00,1661.00,DL,Delta Air Lines Inc.,DL,14869,SLC,16271,YYZ,2023,1
2622.00,411.00,UA,United Air Lines Inc.,UA,12266,IAH,13514,MTY,2023,1
2623.00,5904.00,UA,United Air Lines Inc.,UA,12264,IAD,15258,TLV,2023,1
2624.00,1250.00,DL,Delta Air Lines Inc.,DL,13605,NAS,10721,BOS,2023,3
2626.00,1877.00,UA,United Air Lines Inc.,UA,12264,IAD,10411,AUA,2023,3
2626.00,2259.00,UA,United Air Lines Inc.,UA,14771,SFO,16271,YYZ,2023,1
2626.00,4462.00,AA,American Airlines Inc.,AA,13303,MIA,13532,MVD,2023,2
2630.00,473.00,WN,Southwest Airlines Co.,WN,11697,FLL,11868,GCM,2023,1
2630.00,491.00,AA,American Airlines Inc.,AA,14722,SCU,13303,MIA,2023,3
2630.00,2993.00,DL,Delta Air Lines Inc.,DL,11435,DUB,10721,BOS,2023,2
2631.00,112.00,MQ,Envoy Air,MQ,13303,MIA,11731,FPO,2023,3
2631.00,3766.00,DL,Delta Air Lines Inc.,DL,12972,LHR,11433,DTW,2023,2
2632.00,716.00,NK,Spirit Air Lines,NK,13180,MBJ,13204,MCO,2023,1
2638.00,756.00,AA,American Airlines Inc.,AA,11301,DGO,11298,DFW,2023,1
2641.00,2408.00,B6,JetBlue Airways,B6,12478,JFK,14832,SJD,2023,1
2642.00,205.00,MQ,Envoy Air,MQ,13289,MHH,13303,MIA,2023,2
2643.00,888.00,AA,American Airlines Inc.,AA,10423,AUS,14832,SJD,2023,3
2644.00,5904.00,UA,United Air Lines Inc.,UA,15258,TLV,12264,IAD,2023,2
2644.00,7923.00,UA,United Air Lines Inc.,UA,12264,IAD,11124,CPT,2023,1
2647.00,888.00,AA,American Airlines Inc.,AA,14832,SJD,10423,AUS,2023,2
2649.00,1219.00,AS,Alaska Airlines Inc.,AS,14832,SJD,14831,SJC,2023,2
2650.00,1222.00,UA,United Air Lines Inc.,UA,14153,PLS,12264,IAD,2023,3
2651.00,5413.00,UA,United Air Lines Inc.,UA,12699,KIX,14771,SFO,2023,3
2654.00,1322.00,WN,Southwest Airlines Co.,WN,11292,DEN,14312,PVR,2023,1
2655.00,4120.00,UA,United Air Lines Inc.,UA,13930,ORD,10292,AMS,2023,2
2655.00,7063.00,UA,United Air Lines Inc.,UA,14771,SFO,10696,BNE,2023,2
2656.00,4188.00,UA,United Air Lines Inc.,UA,14228,PPT,14771,SFO,2023,2
2658.00,7923.00,UA,United Air Lines Inc.,UA,12264,IAD,11124,CPT,2023,3
2659.00,3255.00,DL,Delta Air Lines Inc.,DL,11488,EDI,12478,JFK,2023,1
2660.00,635.00,UA,United Air Lines Inc.,UA,14879,SLP,12266,IAH,2023,3
2661.00,1019.00,OO,SkyWest Airlines Inc.,OO,11292,DEN,16042,YEG,2023,3
2668.00,7063.00,UA,United Air Lines Inc.,UA,10696,BNE,14771,SFO,2023,1
2669.00,888.00,WN,Southwest Airlines Co.,WN,10423,AUS,14832,SJD,2023,3
2671.00,3872.00,AA,American Airlines Inc.,AA,14492,RDU,12972,LHR,2023,1
2672.00,1815.00,DL,Delta Air Lines Inc.,DL,14747,SEA,14832,SJD,2023,2
2672.00,4867.00,DL,Delta Air Lines Inc.,DL,14869,SLC,12972,LHR,2023,1
2678.00,720.00,NK,Spirit Air Lines,NK,11697,FLL,14012,PAP,2023,1
2678.00,5965.00,UA,United Air Lines Inc.,UA,10287,AMM,12264,IAD,2023,2
2679.00,1513.00,AA,American Airlines Inc.,AA,11298,DFW,16217,YUL,2023,1
2685.00,1019.00,OO,SkyWest Airlines Inc.,OO,16042,YEG,11292,DEN,2023,3
2688.00,3265.00,B6,JetBlue Airways,B6,12972,LHR,10721,BOS,2023,3
2691.00,411.00,UA,United Air Lines Inc.,UA,13514,MTY,12266,IAH,2023,2
2692.00,797.00,DL,Delta Air Lines Inc.,DL,14869,SLC,16229,YVR,2023,2
2693.00,931.00,AA,American Airlines Inc.,AA,13370,MLM,11298,DFW,2023,2
2693.00,4188.00,UA,United Air Lines Inc.,UA,14228,PPT,14771,SFO,2023,1
2694.00,1980.00,AS,Alaska Airlines Inc.,AS,14057,PDX,14312,PVR,2023,1
2695.00,1693.00,DL,Delta Air Lines Inc.,DL,13180,MBJ,10721,BOS,2023,1
2697.00,4188.00,UA,United Air Lines Inc.,UA,14771,SFO,14228,PPT,2023,2
2705.00,911.00,B6,JetBlue Airways,B6,14832,SJD,12892,LAX,2023,1
2705.00,1180.00,DL,Delta Air Lines Inc.,DL,12693,KIN,10397,ATL,2023,2
2705.00,1341.00,F9,Frontier Airlines Inc.,F9,11032,CUN,13198,MCI,2023,1
2712.00,886.00,NK,Spirit Air Lines,NK,14681,SAP,11697,FLL,2023,2
2713.00,1806.00,B6,JetBlue Airways,B6,11697,FLL,15455,UIO,2023,2
2714.00,550.00,B6,JetBlue Airways,B6,11032,CUN,15304,TPA,2023,1
2714.00,1322.00,WN,Southwest Airlines Co.,WN,14312,PVR,11292,DEN,2023,1
2720.00,4053.00,DL,Delta Air Lines Inc.,DL,10920,CDG,14492,RDU,2023,2
2723.00,214.00,9E,Endeavor Air Inc.,9E,16271,YYZ,11433,DTW,2023,1
2724.00,888.00,WN,Southwest Airlines Co.,WN,14832,SJD,10423,AUS,2023,3
2729.00,7815.00,UA,United Air Lines Inc.,UA,11124,CPT,11618,EWR,2023,2
2730.00,1877.00,UA,United Air Lines Inc.,UA,10411,AUA,12264,IAD,2023,3
2730.00,2405.00,DL,Delta Air Lines Inc.,DL,12990,LIR,13487,MSP,2023,1
2732.00,2319.00,DL,Delta Air Lines Inc.,DL,14677,SAL,12892,LAX,2023,2
2736.00,635.00,UA,United Air Lines Inc.,UA,14879,SLP,12266,IAH,2023,1
2737.00,579.00,WN,Southwest Airlines Co.,WN,14153,PLS,11697,FLL,2023,1
2738.00,7815.00,UA,United Air Lines Inc.,UA,11618,EWR,11124,CPT,2023,2
2744.00,1612.00,AS,Alaska Airlines Inc.,AS,14831,SJC,11874,GDL,2023,3
2747.00,852.00,B6,JetBlue Airways,B6,14739,SDQ,11697,FLL,2023,2
2748.00,1145.00,UA,United Air Lines Inc.,UA,12266,IAH,11868,GCM,2023,3
2750.00,366.00,YX,Republic Airline,YX,12478,JFK,16271,YYZ,2023,2
2750.00,1045.00,AS,Alaska Airlines Inc.,AS,13594,MZT,12892,LAX,2023,1
2750.00,1965.00,WN,Southwest Airlines Co.,WN,13232,MDW,14293,PUJ,2023,3
2751.00,1717.00,SY,Sun Country Airlines d/b/a MN Airlines,SY,13487,MSP,11244,CZM,2023,3
2752.00,112.00,MQ,Envoy Air,MQ,13303,MIA,11731,FPO,2023,1
2756.00,1181.00,UA,United Air Lines Inc.,UA,12266,IAH,15923,XPL,2023,2
2758.00,112.00,MQ,Envoy Air,MQ,11731,FPO,13303,MIA,2023,1
2758.00,4093.00,DL,Delta Air Lines Inc.,DL,10721,BOS,11651,FCO,2023,3
2760.00,2408.00,DL,Delta Air Lines Inc.,DL,12478,JFK,14832,SJD,2023,3
2761.00,1009.00,F9,Frontier Airlines Inc.,F9,13204,MCO,14739,SDQ,2023,3
2764.00,4389.00,HA,Hawaiian Airlines Inc.,HA,12173,HNL,10244,AKL,2023,2
2765.00,2408.00,B6,JetBlue Airways,B6,12478,JFK,14832,SJD,2023,2
2766.00,5296.00,UA,United Air Lines Inc.,UA,10150,ACC,12264,IAD,2023,2
2768.00,716.00,NK,Spirit Air Lines,NK,13204,MCO,13180,MBJ,2023,3
2768.00,2405.00,DL,Delta Air Lines Inc.,DL,13487,MSP,12990,LIR,2023,3
2769.00,1336.00,WN,Southwest Airlines Co.,WN,13180,MBJ,12191,HOU,2023,3
2769.00,2407.00,AS,Alaska Airlines Inc.,AS,14771,SFO,11032,CUN,2023,3
2771.00,728.00,UA,United Air Lines Inc.,UA,12266,IAH,10638,BJX,2023,3
2772.00,112.00,MQ,Envoy Air,MQ,11731,FPO,13303,MIA,2023,2
2772.00,473.00,WN,Southwest Airlines Co.,WN,11868,GCM,11697,FLL,2023,1
